,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Station,Station Latitude,Station Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
736,736,736,736,736,Parel,19.0094817,72.8376614,D'Bell Café & Lounge,19.0098653,72.8355775,Restaurant
737,737,737,737,737,Parel,19.0094817,72.8376614,Cinemax Andheri East,19.009037040695862,72.83704588330266,Multiplex
738,738,738,738,738,Parel,19.0094817,72.8376614,Elphinstone Road Railway Station,19.007698170222817,72.83571881919009,Train Station
739,739,739,739,739,Parel,19.0094817,72.8376614,Naturals,19.00670133616075,72.83797482388051,Dessert Shop
740,740,740,740,740,Parel,19.0094817,72.8376614,One India Bulls Centre Foodcourt,19.0074721416222,72.8342648102138,Food Court
741,741,741,741,741,Parel,19.0094817,72.8376614,The Puma Store,19.005702515173205,72.83850564547727,Sporting Goods Shop
742,742,742,742,742,Parel,19.0094817,72.8376614,Bhoomi Plaza,19.01341528693177,72.83653191253049,Clothing Store
743,743,743,743,743,Parel,19.0094817,72.8376614,chaos control cafe,19.006219,72.84065,Café
744,744,744,744,744,Rabale,19.1377149,73.00319870000001,South Coast,19.136110751819086,73.00389361808297,Indian Restaurant
745,745,745,745,745,Rabale,19.1377149,73.00319870000001,Rabale Railway Station,19.13693802086605,73.00226211547852,Train Station
746,746,746,746,746,Rabale,19.1377149,73.00319870000001,Ghansoli Bus Stop,19.13745456214684,73.00292316680431,Bus Station
747,747,747,747,747,Rabale,19.1377149,73.00319870000001,Hotel Monarch,19.136475738949105,73.00344785634937,Hotel
748,748,748,748,748,Ram Mandir,19.151023000000002,72.85014670000002,Ram Mandir Railway Station,19.151623,72.8501,Train Station
749,749,749,749,749,Ram Mandir,19.151023000000002,72.85014670000002,राम मंदिर रोड स्टेशन,19.151148000000006,72.849655,Train Station
750,750,750,750,750,Ram Mandir,19.151023000000002,72.85014670000002,station road tapri,19.149622380331188,72.84812947103805,Tea Room
751,751,751,751,751,Ram Mandir,19.151023000000002,72.85014670000002,Movie Star,19.15178371946652,72.84608703629479,Multiplex
752,752,752,752,752,Roha,18.446579999999997,73.12387220000002,roha railway station,18.44661741670957,73.12476349144218,Train Station
753,753,753,753,753,Roha,18.446579999999997,73.12387220000002,Roha Railway Station,18.44617976019941,73.12344957127813,Train Station
754,754,754,754,754,Roha,18.446579999999997,73.12387220000002,roha station,18.44773209447134,73.12041254268263,Platform
755,755,755,755,755,Roha,18.446579999999997,73.12387220000002,Roha Pride,18.44412380666309,73.1211271412773,Indian Restaurant
756,756,756,756,756,Sandhurst Road,18.96165325,72.83941803512332,Mission Fitness Gym,18.96167118456821,72.83750169930838,Gym
757,757,757,757,757,Sandhurst Road,18.96165325,72.83941803512332,Premier Gold Cinema,18.960419231073512,72.83779595982104,Multiplex
758,758,758,758,758,Sandhurst Road,18.96165325,72.83941803512332,Hotel Taj,18.9640775998788,72.83928456637794,Hotel Bar
759,759,759,759,759,Sandhurst Road,18.96165325,72.83941803512332,Space 118,18.964183,72.839562,Art Gallery
760,760,760,760,760,Sandhurst Road,18.96165325,72.83941803512332,Sadguru Restaurant,18.9615615774542,72.83601308185608,Indian Restaurant
761,761,761,761,761,Sandhurst Road,18.96165325,72.83941803512332,Ferry wharf,18.96022580334552,72.84373302242516,Boat or Ferry
762,762,762,762,762,Sandhurst Road,18.96165325,72.83941803512332,Le Mill,18.957378865718038,72.84074235377109,Furniture / Home Store
763,763,763,763,763,Sanpada,19.067952399999996,73.0093933,Shikara Restaurant,19.068149798071264,73.01057320831399,Restaurant
764,764,764,764,764,Sanpada,19.067952399999996,73.0093933,Appetite Hotel,19.067571623775887,73.01242505487228,Indian Restaurant
765,765,765,765,765,Sanpada,19.067952399999996,73.0093933,Vikings Lounge,19.06704135919005,73.00823368274962,Nightclub
766,766,766,766,766,Sanpada,19.067952399999996,73.0093933,Hotel Bhagat Tarachand,19.07230834142016,73.0085002198818,Hotel
767,767,767,767,767,Sanpada,19.067952399999996,73.0093933,Flavors,19.068033262249774,73.01078983857931,Indian Restaurant
768,768,768,768,768,Sanpada,19.067952399999996,73.0093933,Yogi Executive Hotel Navi Mumbai,19.070790386231607,73.00933149094085,Hotel
769,769,769,769,769,Sanpada,19.067952399999996,73.0093933,Golden Wok,19.06727321611223,73.01242505487228,Chinese Restaurant
770,770,770,770,770,Sanpada,19.067952399999996,73.0093933,Jaffer Bhai's Delhi Darbar,19.072098855989392,73.00918733234272,Indian Restaurant
771,771,771,771,771,Sanpada,19.067952399999996,73.0093933,APMC Market,19.07030046163149,73.00787019301211,Market
772,772,772,772,772,Seawoods–Darave,19.0221923,73.01873756602905,Seawoods Grand Central,19.02024650329975,73.01760826454756,Shopping Mall
773,773,773,773,773,Seawoods–Darave,19.0221923,73.01873756602905,Starbucks,19.021477931841808,73.01822179349485,Coffee Shop
774,774,774,774,774,Seawoods–Darave,19.0221923,73.01873756602905,Gupta Sandwich And Snacks,19.024901321115106,73.02097619280475,Sandwich Place
775,775,775,775,775,Seawoods–Darave,19.0221923,73.01873756602905,McDonald's,19.024286772949623,73.0223804732936,Fast Food Restaurant
776,776,776,776,776,Seawoods–Darave,19.0221923,73.01873756602905,Lifestyle,19.021612,73.01781,Clothing Store
777,777,777,777,777,Seawoods–Darave,19.0221923,73.01873756602905,Jhama Sweets,19.024221992906426,73.02251265522727,Dessert Shop
778,778,778,778,778,Seawoods–Darave,19.0221923,73.01873756602905,Royal Rasoi,19.024656198185745,73.02152810665713,Indian Restaurant
779,779,779,779,779,Seawoods–Darave,19.0221923,73.01873756602905,Cafe Coffee Day,19.025087318890158,73.02099833287531,Café
780,780,780,780,780,Seawoods–Darave,19.0221923,73.01873756602905,Edge Fitness,19.023366586856127,73.02110787507941,Gym
781,781,781,781,781,Seawoods–Darave,19.0221923,73.01873756602905,Segno Music,19.021941346759686,73.01580727100372,Music Store
782,782,782,782,782,Seawoods–Darave,19.0221923,73.01873756602905,CoffeeQuake,19.01970480563161,73.01625251770021,Coffee Shop
783,783,783,783,783,Seawoods–Darave,19.0221923,73.01873756602905,Bangalore Iyengar Bakery,19.01960337448157,73.01608085632323,Bakery
784,784,784,784,784,Seawoods–Darave,19.0221923,73.01873756602905,Chetak Sweets,19.018600496147734,73.01608041156247,Dessert Shop
785,785,785,785,785,Saphale,19.5771316,72.8218812,My Idea Store,19.57786,72.821774,Mobile Phone Shop
786,786,786,786,786,Saphale,19.5771316,72.8218812,Saphale Railway Station,19.578097731851273,72.82136298594655,Train Station
787,787,787,787,787,Sion,19.046521300000002,72.8632834,Guru Kripa,19.042954612559253,72.86179617563526,Indian Restaurant
788,788,788,788,788,Sion,19.046521300000002,72.8632834,Guru Kripa (A1 Samosa),19.04298826438853,72.86178476068031,Snack Place
789,789,789,789,789,Sion,19.046521300000002,72.8632834,BM Juice Centre,19.044326318171915,72.8648433265277,Juice Bar
790,790,790,790,790,Sion,19.046521300000002,72.8632834,Sion lunch home,19.045531221133896,72.86426640903933,Indian Restaurant
791,791,791,791,791,Sion,19.046521300000002,72.8632834,Aparna Lunch Home,19.045211681553926,72.86506731662769,Seafood Restaurant
792,792,792,792,792,Sion,19.046521300000002,72.8632834,Gelato Italiano,19.0446275256758,72.86411064110362,Dessert Shop
793,793,793,793,793,Sion,19.046521300000002,72.8632834,Cafe Vrindavan,19.045404059977525,72.86365216009519,Indian Restaurant
794,794,794,794,794,Sion,19.046521300000002,72.8632834,Modern Lunch Home,19.04541906032863,72.86402602636002,Seafood Restaurant
795,795,795,795,795,Sion,19.046521300000002,72.8632834,Subway,19.042902535948087,72.86318756969644,Sandwich Place
796,796,796,796,796,Sion,19.046521300000002,72.8632834,Modern Restaurant,19.04600945295671,72.86456640631313,Seafood Restaurant
797,797,797,797,797,Sion,19.046521300000002,72.8632834,Plaza Theatre,19.046937372391753,72.8631529544502,Movie Theater
798,798,798,798,798,Sion,19.046521300000002,72.8632834,New Madras Lunch Home,19.04532547021178,72.86427794741944,Food Court
799,799,799,799,799,Sion,19.046521300000002,72.8632834,"Crossword, Sion",19.044143764189478,72.86431833168525,Bookstore
800,800,800,800,800,Sion,19.046521300000002,72.8632834,Steve Madden,19.047028102037405,72.8609848022461,Boutique
801,801,801,801,801,Sion,19.046521300000002,72.8632834,Sion BEST Depot,19.043486686809768,72.86351641428875,Bus Station
802,802,802,802,802,Sion,19.046521300000002,72.8632834,Your Fitness,19.04343211262675,72.86215323099054,Gym / Fitness Center
803,803,803,803,803,Sion,19.046521300000002,72.8632834,Cafe Coffee Day,19.04342438552773,72.86233664572978,Coffee Shop
804,804,804,804,804,Shahad,19.2458783,73.1573918,Cafe Coffee Day,19.242300317217385,73.156641022106,Café
805,805,805,805,805,Shahad,19.2458783,73.1573918,Shahad Railway Station,19.243830667532144,73.15810889599365,Train Station
806,806,806,806,806,Shahad,19.2458783,73.1573918,Patel's R Mart,19.24265569789461,73.15650273444703,Department Store
807,807,807,807,807,Shahad,19.2458783,73.1573918,Vrindavan health club and fitness centre,19.245297089047607,73.15357562588886,Gym / Fitness Center
808,808,808,808,808,Shahad,19.2458783,73.1573918,Axis Bank ATM,19.24199,73.15853,ATM
809,809,809,809,809,Targhar,18.992019100000004,73.03845190000001,Targhar Village Dhaba,18.99201,73.035999,Dhaba
810,810,810,810,810,Thane,19.18446325,72.9706781749018,Shree Gokhale Upahaar Gruh,19.1879738981637,72.96968120490051,Maharashtrian Restaurant
811,811,811,811,811,Thane,19.18446325,72.9706781749018,The Appetite Momos,19.186971053854368,72.9745071405783,Dumpling Restaurant
812,812,812,812,812,Thane,19.18446325,72.9706781749018,Durga Vada Pav,19.187269470573984,72.97076120249126,Snack Place
813,813,813,813,813,Thane,19.18446325,72.9706781749018,Cantonese Chinese,19.18704210823509,72.97445154314845,Chinese Restaurant
814,814,814,814,814,Thane,19.18446325,72.9706781749018,World of Titan,19.1879935846556,72.97213740859196,Accessories Store
815,815,815,815,815,Thane,19.18446325,72.9706781749018,Aiyyapan Iddli Stall,19.18218248130877,72.96727613191341,Food Truck
816,816,816,816,816,Thane,19.18446325,72.9706781749018,Hari Om Juice Center,19.182802015800753,72.97491688364688,Juice Bar
817,817,817,817,817,Thane,19.18446325,72.9706781749018,Hotel Maitri,19.185411317414435,72.97532745892062,Indian Restaurant
818,818,818,818,818,Titwala,19.2963414,73.2032791,Titwala Railway Station,19.295999825541827,73.20286469357906,Train Station
819,819,819,819,819,Titwala,19.2963414,73.2032791,Swagatam,19.29293441772461,73.20301818847656,Indian Restaurant
820,820,820,820,820,Turbhe,19.0761648,73.01766154369601,Turbhe Railway Station,19.076137428901774,73.01810985938882,Train Station
821,821,821,821,821,Turbhe,19.0761648,73.01766154369601,IKEA Navi Mumbai,19.076132,73.018107,Furniture / Home Store
822,822,822,822,822,Turbhe,19.0761648,73.01766154369601,GLINT COSMETICS PVT LTD,19.07237977304195,73.01899909973146,Health & Beauty Service
823,823,823,823,823,Turbhe,19.0761648,73.01766154369601,Turbhe,19.071958085866974,73.01876135453013,Train Station
824,824,824,824,824,Ulhasnagar,19.209383,73.1855678,Shree Rath,19.20746346007429,73.1836400690614,Indian Restaurant
825,825,825,825,825,Ulhasnagar,19.209383,73.1855678,Platform No. 3 Ambarnath,19.209434571704872,73.1857466697693,Platform
826,826,826,826,826,Ulhasnagar,19.209383,73.1855678,Hotel Sibbu Palace,19.208366587323006,73.18482689294294,Indian Restaurant
827,827,827,827,827,Ulhasnagar,19.209383,73.1855678,Baban Vada Pav Center,19.209381845018488,73.18565651369335,Fast Food Restaurant
828,828,828,828,828,Ulhasnagar,19.209383,73.1855678,Wok n roll,19.207252091059228,73.18350755921122,Chinese Restaurant
829,829,829,829,829,Ulhasnagar,19.209383,73.1855678,Ambernath east,19.210022116839976,73.18170426524925,Garden Center
830,830,830,830,830,Umbermali,19.633751699999998,73.42562149999998,Hotel Dalvi Darbar,19.631026154248506,73.4219297495313,Food Court
831,831,831,831,831,Uran City,18.878418600000003,72.9525001,Axis Bank ATM,18.878749847412,72.947883605957,ATM
832,832,832,832,832,Uran City,18.878418600000003,72.9525001,Axis Bank ATM,18.87874985,72.94788361,ATM
833,833,833,833,833,Wadala Road,31.3312228,75.5907178,Calcutta Music House,31.33311462402344,75.58645629882812,Music Store
834,834,834,834,834,Wadala Road,31.3312228,75.5907178,Gujranwala Music House,31.332649096419864,75.5861927030972,Arts & Crafts Store
835,835,835,835,835,Vaitarna,19.5186517,72.8499772,vaitarna railway station,19.51586742960554,72.850275739897,Train Station
836,836,836,836,836,Vangaon,19.882990799999998,72.7631658,Annapurna Vadapav Center,19.8841495513916,72.76280212402344,Fast Food Restaurant
837,837,837,837,837,Vangani,19.0943323,73.3008946,Vangani Railway Station,19.09468347609933,73.30089778449562,Train Station
838,838,838,838,838,Vangani,19.0943323,73.3008946,My Idea Store,19.094514,73.29956899999998,Mobile Phone Shop
839,839,839,839,839,Vangani,19.0943323,73.3008946,Axis Bank ATM,19.0939077,73.2990155,ATM
840,840,840,840,840,Vasai Road,19.3826676,72.8320245,Mesomorph Gym,19.380454759788087,72.82903146011564,Gym
841,841,841,841,841,Vasai Road,19.3826676,72.8320245,Dhuri Food Plaza,19.3834135060672,72.8309151014053,Multicuisine Indian Restaurant
842,842,842,842,842,Vasai Road,19.3826676,72.8320245,Celebrity Hotel,19.382697904220624,72.82814287574314,Indian Restaurant
843,843,843,843,843,Vasai Road,19.3826676,72.8320245,Gold Coin Restaurant & Bar,19.38095178200481,72.82819747924805,Indian Restaurant
844,844,844,844,844,Vasai Road,19.3826676,72.8320245,Levis Store,19.3825803129502,72.82753125085416,Men's Store
845,845,845,845,845,Vashi,19.06413505,72.99785180661588,Ribbons & Balloons,19.064480636590567,72.99847190720847,Bakery
846,846,846,846,846,Vashi,19.06413505,72.99785180661588,Soy Street,19.065716389202983,73.00067228905215,Chinese Restaurant
847,847,847,847,847,Vashi,19.06413505,72.99785180661588,Four Points by Sheraton,19.065974942892442,73.00010034110448,Hotel
848,848,848,848,848,Vashi,19.06413505,72.99785180661588,Mad Over Donuts,19.065869731263877,73.00099540430003,Donut Shop
849,849,849,849,849,Vashi,19.06413505,72.99785180661588,Mainland China,19.06548069234505,72.9959771345639,Chinese Restaurant
850,850,850,850,850,Vashi,19.06413505,72.99785180661588,Pot Pourri,19.065461375749567,73.00045971480527,Restaurant
851,851,851,851,851,Vashi,19.06413505,72.99785180661588,Maple,19.0653626130455,73.00024863214912,Electronics Store
852,852,852,852,852,Vashi,19.06413505,72.99785180661588,Crossword,19.065554631968933,73.00114693277008,Bookstore
853,853,853,853,853,Vashi,19.06413505,72.99785180661588,Mahesh Lunch Home,19.06517511654005,72.99544353117034,Seafood Restaurant
854,854,854,854,854,Vashi,19.06413505,72.99785180661588,Cafe Coffee Day,19.06581727157224,73.0010426352341,Coffee Shop
855,855,855,855,855,Vashi,19.06413505,72.99785180661588,Asian Kitchen,19.066280383818906,72.99923971393399,Asian Restaurant
856,856,856,856,856,Vashi,19.06413505,72.99785180661588,Rockville Deli,19.065607338726736,72.99637209751336,Deli / Bodega
857,857,857,857,857,Vashi,19.06413505,72.99785180661588,Inorbit Mall,19.065888499611017,73.00110921984094,Shopping Mall
858,858,858,858,858,Vashi,19.06413505,72.99785180661588,Chili's American Grill And Bar,19.065430862470137,73.00120242700477,American Restaurant
859,859,859,859,859,Vashi,19.06413505,72.99785180661588,Cafe Coffee Day,19.063990636573426,72.99687430439302,Café
860,860,860,860,860,Vashi,19.06413505,72.99785180661588,INOX Cinemas Vashi,19.064003521429232,72.9969060902665,Multiplex
861,861,861,861,861,Vashi,19.06413505,72.99785180661588,Hypercity Retail (India) Ltd.,19.06609898318034,73.00062107549374,Department Store
862,862,862,862,862,Vashi,19.06413505,72.99785180661588,Landmark,19.06608659685592,73.0006101624092,Bookstore
863,863,863,863,863,Vashi,19.06413505,72.99785180661588,Shoppers Stop,19.065820230233786,73.00099750879808,Department Store
864,864,864,864,864,Vashi,19.06413505,72.99785180661588,Cafe Moshes,19.06553645736389,73.00042386648673,Café
865,865,865,865,865,Vashi,19.06413505,72.99785180661588,Starbucks,19.06578336349881,73.00104225568032,Coffee Shop
866,866,866,866,866,Vashi,19.06413505,72.99785180661588,INOX,19.064046743717803,72.99696230590507,Multiplex
867,867,867,867,867,Vashi,19.06413505,72.99785180661588,Riso- Veg Italian Kitchen,19.065492918554664,72.99650571514037,Italian Restaurant
868,868,868,868,868,Vashi,19.06413505,72.99785180661588,Barista,19.06440962539711,72.99846410751344,Coffee Shop
869,869,869,869,869,Vashi,19.06413505,72.99785180661588,Gold's Gym,19.06437867254972,72.99670752448071,Gym
870,870,870,870,870,Vashi,19.06413505,72.99785180661588,Something Fishy - Tunga,19.067039309853183,72.99916471930679,Seafood Restaurant
871,871,871,871,871,Vashi,19.06413505,72.99785180661588,Central,19.06398739296372,72.99687983844788,Clothing Store
872,872,872,872,872,Vashi,19.06413505,72.99785180661588,Cafe Vihar,19.066741896558767,72.99891471862794,Indian Restaurant
873,873,873,873,873,Vashi,19.06413505,72.99785180661588,Vasundhara veg point,19.06454404162698,73.00000785853575,Vegetarian / Vegan Restaurant
874,874,874,874,874,Vashi,19.06413505,72.99785180661588,Pizza Hut,19.065789475634155,73.00103980580954,Pizza Place
875,875,875,875,875,Vashi,19.06413505,72.99785180661588,Tornado,19.064812020231347,72.99557424491387,Diner
876,876,876,876,876,Vashi,19.06413505,72.99785180661588,Tight,19.065713139321094,73.00072722731727,Bar
877,877,877,877,877,Vashi,19.06413505,72.99785180661588,Max,19.065893678671788,73.00103451865287,Department Store
878,878,878,878,878,Vashi,19.06413505,72.99785180661588,Timezone,19.06603150175589,73.00074906845956,Arcade
879,879,879,879,879,Vashi,19.06413505,72.99785180661588,British Brewing Company,19.065792059473953,73.00087360429768,Brewery
880,880,880,880,880,Vashi,19.06413505,72.99785180661588,Food Court,19.0658696127876,73.00099922823989,Food Court
881,881,881,881,881,Vashi,19.06413505,72.99785180661588,(B) Bhagat Tarachand,19.065915092438555,73.00096047153927,Indian Restaurant
882,882,882,882,882,Vashi,19.06413505,72.99785180661588,Ice Cream Works by Cream Centre,19.065960204247347,73.0010665636079,Ice Cream Shop
883,883,883,883,883,Vasind,19.4065089,73.26746829999998,Vasind railway station,19.406533746445817,73.26714602141433,Train Station
884,884,884,884,884,Vasind,19.4065089,73.26746829999998,Super Services,19.409412384033203,73.26909637451172,IT Services
885,885,885,885,885,Vasind,19.4065089,73.26746829999998,Suryaraaj Solar Power,19.409404754638672,73.26911926269531,Outdoor Supply Store
886,886,886,886,886,Vidyavihar,19.078692999999998,72.8976212,Jolly Gym Khana,19.081887013772164,72.89860213648038,Bar
887,887,887,887,887,Vidyavihar,19.078692999999998,72.8976212,Jolly Gymkhana,19.081857611922565,72.89975003741559,Cricket Ground
888,888,888,888,888,Vidyavihar,19.078692999999998,72.8976212,Cafe Rumours,19.07749507220888,72.89907473909548,Fast Food Restaurant
889,889,889,889,889,Vidyavihar,19.078692999999998,72.8976212,CCD,19.07839458410855,72.89807360988742,Coffee Shop
890,890,890,890,890,Vidyavihar,19.078692999999998,72.8976212,China House,19.077255560514047,72.89699275859576,Chinese Restaurant
891,891,891,891,891,Vidyavihar,19.078692999999998,72.8976212,Vidyavihar bus depot,19.080470114729085,72.89615057089009,Bus Station
892,892,892,892,892,Vidyavihar,19.078692999999998,72.8976212,Rohini Resto And Bar,19.08028880517285,72.89590252874294,Restaurant
893,893,893,893,893,Vidyavihar,19.078692999999998,72.8976212,Bhatt's Ukala/Chai Corner,19.0807327558546,72.89617624989727,Restaurant
894,894,894,894,894,Vidyavihar,19.078692999999998,72.8976212,Wada,19.08158056515568,72.8964653821434,Athletics & Sports
895,895,895,895,895,Vidyavihar,19.078692999999998,72.8976212,Carlton's Chinese Corner,19.081645940376628,72.89603450971236,Fast Food Restaurant
896,896,896,896,896,Vidyavihar,19.078692999999998,72.8976212,Amrut Sugarcane Juice Centre,19.076997640916986,72.90079987165781,Juice Bar
897,897,897,897,897,Vikhroli,19.1122955,72.9282959621304,Malwan Samudra,19.111309341393703,72.92667240053105,Seafood Restaurant
898,898,898,898,898,Vikhroli,19.1122955,72.9282959621304,cafe coffee day,19.11127183573141,72.92535781860352,Café
899,899,899,899,899,Vikhroli,19.1122955,72.9282959621304,Vikroli station,19.11170259401345,72.92789784732821,Light Rail Station
900,900,900,900,900,Vikhroli,19.1122955,72.9282959621304,Hotel Satkar,19.110858590795413,72.92770174699977,Restaurant
901,901,901,901,901,Vikhroli,19.1122955,72.9282959621304,Reliance Fresh,19.11111993854861,72.93006070790449,Grocery Store
902,902,902,902,902,Vikhroli,19.1122955,72.9282959621304,Godrej Runway,19.11198065582888,72.92613293857099,Racetrack
903,903,903,903,903,Vikhroli,19.1122955,72.9282959621304,Naturals Ice Cream - Vikhroli (E),19.110010648904602,72.9280016650839,Dessert Shop
904,904,904,904,904,Vikhroli,19.1122955,72.9282959621304,Hotel Akarshan,19.11149707870056,72.9257984119104,Indian Restaurant
905,905,905,905,905,Vikhroli,19.1122955,72.9282959621304,Dishoom (poncho),19.11032892681505,72.92514089262514,Fast Food Restaurant
906,906,906,906,906,Vikhroli,19.1122955,72.9282959621304,Utsav - Family Dining,19.11012528771473,72.92528508560588,Indian Restaurant
907,907,907,907,907,Vikhroli,19.1122955,72.9282959621304,Mohini Vilas,19.115937181649386,72.92801896803878,Vegetarian / Vegan Restaurant
908,908,908,908,908,Vikhroli,19.1122955,72.9282959621304,Kausar's Veg Restaurant,19.116042710800574,72.9261675447505,Vegetarian / Vegan Restaurant
909,909,909,909,909,Vile Parle,19.0999098,72.8440038,Khau galli,19.10038667062046,72.84267717056767,Food Truck
910,910,910,910,910,Vile Parle,19.0999098,72.8440038,The Good Food Co.,19.098453349622396,72.84576866155109,Café
911,911,911,911,911,Vile Parle,19.0999098,72.8440038,Ram Krishna Hotel,19.098701655341557,72.84452835911915,Indian Restaurant
912,912,912,912,912,Vile Parle,19.0999098,72.8440038,Lucky Sandwich,19.10027443707427,72.84250536180191,Sandwich Place
913,913,913,913,913,Vile Parle,19.0999098,72.8440038,Shiv Sagar,19.098372827745425,72.84621970281538,Indian Restaurant
914,914,914,914,914,Vile Parle,19.0999098,72.8440038,Me Marathi,19.102417701434753,72.84654118690055,Maharashtrian Restaurant
915,915,915,915,915,Vile Parle,19.0999098,72.8440038,LOVE SUGAR DOUGH,19.097939226275702,72.84587506558769,Bakery
916,916,916,916,916,Vile Parle,19.0999098,72.8440038,Zoo Bar,19.100421393987826,72.84072416731341,Lounge
917,917,917,917,917,Vile Parle,19.0999098,72.8440038,Khasiyat,19.10052480583956,72.83963009322807,Indian Restaurant
918,918,918,918,918,Vile Parle,19.0999098,72.8440038,Tosa,19.10162816466336,72.84487904097347,Diner
919,919,919,919,919,Vile Parle,19.0999098,72.8440038,Parle Market,19.099909572129818,72.84585625162887,Market
920,920,920,920,920,Vile Parle,19.0999098,72.8440038,Aditi Fast Food & Restaurant,19.102108968190066,72.84540852874117,Indian Restaurant
921,921,921,921,921,Vile Parle,19.0999098,72.8440038,Cafe Coffee Day,19.100524139468085,72.83939996185501,Coffee Shop
922,922,922,922,922,Vile Parle,19.0999098,72.8440038,Hallmark Card & Gift Shop,19.098851846081207,72.8456521464044,Gift Shop
923,923,923,923,923,Vile Parle,19.0999098,72.8440038,McDonald's,19.10427146910013,72.84397534843437,Fast Food Restaurant
924,924,924,924,924,Vile Parle,19.0999098,72.8440038,Subway,19.100888273706282,72.83939996185501,Sandwich Place
925,925,925,925,925,Vile Parle,19.0999098,72.8440038,McDonald's,19.100572548874915,72.84070849702714,Fast Food Restaurant
926,926,926,926,926,Vile Parle,19.0999098,72.8440038,Domino's Pizza,19.100370837327226,72.8393985194044,Pizza Place
927,927,927,927,927,Vile Parle,19.0999098,72.8440038,Curry Leaf,19.098353815804998,72.84619256435067,Indian Restaurant
928,928,928,928,928,Vile Parle,19.0999098,72.8440038,ZF Fitness Club,19.098428323637773,72.8465889921867,Gym
929,929,929,929,929,Vile Parle,19.0999098,72.8440038,Tea Villa,19.10328926530089,72.84667060799741,Tea Room
930,930,930,930,930,Vile Parle,19.0999098,72.8440038,Pawan Hans,19.09938157123118,72.8394749688858,Airport
931,931,931,931,931,Virar,19.455298000000006,72.81181600000002,United colours of Benetton,19.455672,72.807833,Shopping Mall
932,932,932,932,932,Vithalwadi,19.228396,73.1495166,Vitthalwadi railway station,19.22910092535888,73.1482936149938,Platform
933,933,933,933,933,Vithalwadi,19.228396,73.1495166,Vithalwadi Railway Station,19.227200496678744,73.15081558146542,Train Station
934,934,934,934,934,Vithalwadi,19.228396,73.1495166,Reliance Digital,19.226778747262326,73.14956903457643,Electronics Store
935,935,935,935,935,Vithalwadi,19.228396,73.1495166,Royal Enfield Showroom,19.23199,73.14998,Motorcycle Shop
936,936,936,936,936,Sewri,18.9987796,72.8544218,Sewri Railway Station,18.99936117439511,72.85459706776874,Train Station
937,937,937,937,937,Sewri,18.9987796,72.8544218,Sewri Bus Depot,18.99843067394989,72.85268161550697,Bus Station
938,938,938,938,938,Sewri,18.9987796,72.8544218,Sweri Jeti,18.99772805667861,72.85441244652236,Harbor / Marina
939,939,939,939,939,Sewri,18.9987796,72.8544218,sewri market,18.99878653316085,72.85025843135304,Flea Market
940,940,940,940,940,Taloja,19.0614859,73.1161392,Excell Autovista Service Center,19.059395,73.11366,Auto Workshop
941,941,941,941,941,Pen,18.736151,73.09497979999998,Axis Bank ATM,18.73469,73.0945,ATM
942,942,942,942,942,Pen,18.736151,73.09497979999998,My Idea Store,18.7363192,73.0930312,Mobile Phone Shop
943,943,943,943,943,Pen,18.736151,73.09497979999998,Pen Market,18.737723696768708,73.09375181148215,Flea Market
944,944,944,944,944,Pen,18.736151,73.09497979999998,zirad,18.737833088206234,73.09251264035534,Farm
945,945,945,945,945,Rasayani,18.897882100000004,73.1803608,"Hotel Sai Amantran, Mohopada",18.8968677520752,73.18363189697266,Indian Restaurant
